ASI600A Export Data File
Created: Tue May 12 17:34:34 2020
    Time        L in        F in    
    (s)         (Lo)        (mN)    
   91.41400     1.30323     0.09326 
   91.41500     1.30320     0.09332 
   91.41600     1.30321     0.09330 
   91.41700     1.30321     0.09332 
   91.41800     1.30320     0.09330 
   91.41900     1.30321     0.09324 
   91.42000     1.30322     0.09329 
   91.42100     1.30321     0.09326 
   91.42200     1.30320     0.09331 
   91.42300     1.30322     0.09317 
   91.42400     1.30320     0.09337 
   91.42500     1.30321     0.09329 
   91.42600     1.30320     0.09338 
   91.42700     1.30321     0.09335 
   91.42800     1.30321     0.09332 
   91.42900     1.30321     0.09330 
   91.43000     1.30321     0.09330 
   91.43100     1.30320     0.09335 
   91.43200     1.30322     0.09335 
   91.43300     1.30321     0.09322 
   91.43400     1.30320     0.09332 
   91.43500     1.30320     0.09322 
   91.43600     1.30319     0.09331 
   91.43700     1.30319     0.09332 
   91.43800     1.30321     0.09332 
   91.43900     1.30321     0.09333 
   91.44000     1.30321     0.09330 
   91.44100     1.30320     0.09334 
   91.44200     1.30319     0.09328 
   91.44300     1.30320     0.09335 
   91.44400     1.30322     0.09330 
   91.44500     1.30321     0.09333 
   91.44600     1.30321     0.09325 
   91.44700     1.30320     0.09322 
   91.44800     1.30322     0.09330 
   91.44900     1.30321     0.09326 
   91.45000     1.30322     0.09319 
   91.45100     1.30320     0.09323 
   91.45200     1.30322     0.09326 
   91.45300     1.30320     0.09322 
   91.45400     1.30320     0.09330 
   91.45500     1.30320     0.09323 
   91.45600     1.30322     0.09330 
   91.45700     1.30320     0.09322 
   91.45800     1.30321     0.09327 
   91.45900     1.30320     0.09323 
   91.46000     1.30322     0.09327 
   91.46100     1.30322     0.09329 
   91.46200     1.30324     0.09328 
   91.46300     1.30321     0.09336 
   91.46400     1.30320     0.09323 
   91.46500     1.30322     0.09331 
   91.46600     1.30320     0.09319 
   91.46700     1.30320     0.09330 
   91.46800     1.30320     0.09328 
   91.46900     1.30321     0.09330 
   91.47000     1.30323     0.09323 
   91.47100     1.30320     0.09338 
   91.47200     1.30320     0.09328 
   91.47300     1.30321     0.09329 
   91.47400     1.30324     0.09330 
   91.47500     1.30320     0.09328 
   91.47600     1.30320     0.09330 
   91.47700     1.30321     0.09323 
   91.47800     1.30322     0.09329 
   91.47900     1.30322     0.09327 
   91.48000     1.30321     0.09333 
   91.48100     1.30320     0.09321 
   91.48200     1.30322     0.09332 
   91.48300     1.30324     0.09325 
   91.48400     1.30321     0.09331 
   91.48500     1.30325     0.09330 
   91.48600     1.30321     0.09337 
   91.48700     1.30321     0.09329 
   91.48800     1.30320     0.09334 
   91.48900     1.30323     0.09333 
   91.49000     1.30323     0.09324 
   91.49100     1.30318     0.09333 
   91.49200     1.30322     0.09329 
   91.49300     1.30320     0.09338 
   91.49400     1.30320     0.09326 
   91.49500     1.30320     0.09340 
   91.49600     1.30325     0.09326 
   91.49700     1.30321     0.09330 
   91.49800     1.30322     0.09326 
   91.49900     1.30321     0.09344 
   91.50000     1.30324     0.09336 
   91.50100     1.30322     0.09332 
   91.50200     1.30321     0.09331 
   91.50300     1.30321     0.09330 
   91.50400     1.30321     0.09332 
   91.50500     1.30322     0.09326 
   91.50600     1.30324     0.09330 
   91.50700     1.30320     0.09326 
   91.50800     1.30322     0.09325 
   91.50900     1.30321     0.09328 
   91.51000     1.30320     0.09329 
   91.51100     1.30323     0.09322 
   91.51200     1.30320     0.09330 
   91.51300     1.30321     0.09328 
   91.51400     1.30320     0.09321 
   91.51500     1.30322     0.09323 
   91.51600     1.30320     0.09332 
   91.51700     1.30321     0.09325 
   91.51800     1.30320     0.09326 
   91.51900     1.30320     0.09331 
   91.52000     1.30320     0.09326 
   91.52100     1.30320     0.09340 
   91.52200     1.30324     0.09328 
   91.52300     1.30321     0.09332 
   91.52400     1.30320     0.09331 
   91.52500     1.30321     0.09334 
   91.52600     1.30323     0.09330 
   91.52700     1.30321     0.09335 
   91.52800     1.30322     0.09324 
   91.52900     1.30322     0.09324 
   91.53000     1.30321     0.09332 
   91.53100     1.30320     0.09329 
   91.53200     1.30322     0.09327 
   91.53300     1.30322     0.09325 
   91.53400     1.30319     0.09332 
   91.53500     1.30320     0.09316 
   91.53600     1.30323     0.09330 
   91.53700     1.30322     0.09312 
   91.53800     1.30320     0.09322 
   91.53900     1.30320     0.09325 
   91.54000     1.30322     0.09323 
   91.54100     1.30320     0.09322 
   91.54200     1.30320     0.09330 
   91.54300     1.30319     0.09326 
   91.54400     1.30323     0.09321 
   91.54500     1.30320     0.09318 
   91.54600     1.30320     0.09330 
   91.54700     1.30324     0.09333 
   91.54800     1.30319     0.09326 
   91.54900     1.30324     0.09324 
   91.55000     1.30320     0.09326 
   91.55100     1.30320     0.09340 
   91.55200     1.30323     0.09327 
   91.55300     1.30322     0.09334 
   91.55400     1.30320     0.09330 
   91.55500     1.30320     0.09336 
   91.55600     1.30320     0.09327 
   91.55700     1.30320     0.09340 
   91.55800     1.30320     0.09330 
   91.55900     1.30320     0.09324 
   91.56000     1.30322     0.09339 
   91.56100     1.30321     0.09323 
   91.56200     1.30319     0.09335 
   91.56300     1.30324     0.09330 
   91.56400     1.30320     0.09337 
   91.56500     1.30324     0.09324 
   91.56600     1.30321     0.09331 
   91.56700     1.30322     0.09325 
   91.56800     1.30320     0.09336 
   91.56900     1.30322     0.09326 
   91.57000     1.30320     0.09330 
   91.57100     1.30321     0.09329 
   91.57200     1.30322     0.09329 
   91.57300     1.30321     0.09326 
   91.57400     1.30320     0.09332 
   91.57500     1.30321     0.09329 
   91.57600     1.30321     0.09323 
   91.57700     1.30321     0.09330 
   91.57800     1.30322     0.09324 
   91.57900     1.30320     0.09330 
   91.58000     1.30321     0.09319 
   91.58100     1.30321     0.09333 
   91.58200     1.30322     0.09324 
   91.58300     1.30323     0.09324 
   91.58400     1.30320     0.09326 
   91.58500     1.30322     0.09323 
   91.58600     1.30322     0.09322 
   91.58700     1.30322     0.09331 
   91.58800     1.30324     0.09336 
   91.58900     1.30320     0.09330 
   91.59000     1.30320     0.09331 
   91.59100     1.30322     0.09327 
   91.59200     1.30321     0.09336 
   91.59300     1.30323     0.09330 
   91.59400     1.30321     0.09331 
   91.59500     1.30320     0.09325 
   91.59600     1.30321     0.09333 
   91.59700     1.30321     0.09319 
   91.59800     1.30325     0.09334 
   91.59900     1.30322     0.09326 
   91.60000     1.30324     0.09325 
   91.60100     1.30325     0.09325 
   91.60200     1.30320     0.09325 
   91.60300     1.30322     0.09316 
   91.60400     1.30322     0.09319 
   91.60500     1.30321     0.09324 
   91.60600     1.30320     0.09310 
   91.60700     1.30319     0.09329 
   91.60800     1.30322     0.09324 
   91.60900     1.30323     0.09330 
   91.61000     1.30320     0.09322 
   91.61100     1.30320     0.09320 
   91.61200     1.30320     0.09322 
   91.61300     1.30321     0.09325 
   91.61400     1.30325     0.09323 
   91.61500     1.30323     0.09322 
   91.61600     1.30322     0.09329 
   91.61700     1.30324     0.09321 
   91.61800     1.30321     0.09333 
   91.61900     1.30322     0.09336 
   91.62000     1.30320     0.09328 
   91.62100     1.30324     0.09322 
   91.62200     1.30322     0.09341 
   91.62300     1.30320     0.09327 
   91.62400     1.30325     0.09332 
   91.62500     1.30322     0.09327 
   91.62600     1.30320     0.09336 
   91.62700     1.30321     0.09323 
   91.62800     1.30319     0.09337 
   91.62900     1.30321     0.09329 
   91.63000     1.30321     0.09330 
   91.63100     1.30320     0.09327 
   91.63200     1.30320     0.09337 
   91.63300     1.30320     0.09334 
   91.63400     1.30319     0.09321 
   91.63500     1.30323     0.09333 
   91.63600     1.30323     0.09331 
   91.63700     1.30320     0.09334 
   91.63800     1.30321     0.09311 
   91.63900     1.30319     0.09331 
   91.64000     1.30324     0.09328 
   91.64100     1.30321     0.09322 
   91.64200     1.30322     0.09326 
   91.64300     1.30320     0.09318 
   91.64400     1.30319     0.09322 
   91.64500     1.30323     0.09330 
   91.64600     1.30322     0.09336 
   91.64700     1.30323     0.09329 
   91.64800     1.30322     0.09337 
   91.64900     1.30320     0.09323 
   91.65000     1.30322     0.09329 
   91.65100     1.30319     0.09327 
   91.65200     1.30322     0.09332 
   91.65300     1.30318     0.09321 
   91.65400     1.30320     0.09332 
   91.65500     1.30320     0.09322 
   91.65600     1.30320     0.09332 
   91.65700     1.30320     0.09326 
   91.65800     1.30322     0.09319 
   91.65900     1.30320     0.09330 
   91.66000     1.30320     0.09330 
   91.66100     1.30320     0.09329 
   91.66200     1.30321     0.09329 
   91.66300     1.30320     0.09328 
   91.66400     1.30320     0.09319 
   91.66500     1.30323     0.09326 
   91.66600     1.30322     0.09325 
   91.66700     1.30321     0.09330 
   91.66800     1.30320     0.09321 
   91.66900     1.30320     0.09325 
   91.67000     1.30320     0.09328 
   91.67100     1.30321     0.09331 
   91.67200     1.30320     0.09322 
   91.67300     1.30321     0.09328 
   91.67400     1.30321     0.09328 
   91.67500     1.30320     0.09322 
   91.67600     1.30321     0.09325 
   91.67700     1.30320     0.09317 
   91.67800     1.30322     0.09331 
   91.67900     1.30320     0.09321 
   91.68000     1.30320     0.09330 
   91.68100     1.30322     0.09332 
   91.68200     1.30322     0.09332 
   91.68300     1.30321     0.09330 
   91.68400     1.30324     0.09332 
   91.68500     1.30321     0.09326 
   91.68600     1.30320     0.09330 
   91.68700     1.30322     0.09331 
   91.68800     1.30322     0.09330 
   91.68900     1.30320     0.09332 
   91.69000     1.30324     0.09327 
   91.69100     1.30321     0.09331 
   91.69200     1.30323     0.09325 
   91.69300     1.30320     0.09334 
   91.69400     1.30321     0.09330 
   91.69500     1.30320     0.09337 
   91.69600     1.30318     0.09322 
   91.69700     1.30321     0.09338 
   91.69800     1.30322     0.09326 
   91.69900     1.30321     0.09322 
   91.70000     1.30322     0.09327 
   91.70100     1.30322     0.09330 
   91.70200     1.30323     0.09326 
   91.70300     1.30321     0.09324 
   91.70400     1.30323     0.09330 
   91.70500     1.30322     0.09328 
   91.70600     1.30322     0.09327 
   91.70700     1.30321     0.09318 
   91.70800     1.30320     0.09330 
   91.70900     1.30321     0.09320 
   91.71000     1.30322     0.09330 
   91.71100     1.30321     0.09328 
   91.71200     1.30322     0.09331 
   91.71300     1.30320     0.09321 
   91.71400     1.30320     0.09328 
   91.71500     1.30322     0.09327 
   91.71600     1.30321     0.09327 
   91.71700     1.30321     0.09334 
   91.71800     1.30321     0.09327 
   91.71900     1.30320     0.09330 
   91.72000     1.30321     0.09326 
   91.72100     1.30320     0.09328 
   91.72200     1.30323     0.09321 
   91.72300     1.30322     0.09330 
   91.72400     1.30322     0.09330 
   91.72500     1.30321     0.09321 
   91.72600     1.30321     0.09325 
   91.72700     1.30320     0.09327 
   91.72800     1.30320     0.09329 
   91.72900     1.30322     0.09330 
   91.73000     1.30320     0.09330 
   91.73100     1.30321     0.09318 
   91.73200     1.30321     0.09324 
   91.73300     1.30322     0.09316 
   91.73400     1.30322     0.09327 
   91.73500     1.30321     0.09325 
   91.73600     1.30319     0.09327 
   91.73700     1.30324     0.09320 
   91.73800     1.30324     0.09327 
   91.73900     1.30321     0.09330 
   91.74000     1.30322     0.09327 
   91.74100     1.30320     0.09323 
   91.74200     1.30323     0.09324 
   91.74300     1.30321     0.09329 
   91.74400     1.30320     0.09325 
   91.74500     1.30322     0.09334 
   91.74600     1.30322     0.09322 
   91.74700     1.30321     0.09328 
   91.74800     1.30322     0.09318 
   91.74900     1.30323     0.09327 
   91.75000     1.30320     0.09316 
   91.75100     1.30320     0.09331 
   91.75200     1.30321     0.09316 
   91.75300     1.30322     0.09326 
   91.75400     1.30321     0.09323 
   91.75500     1.30321     0.09322 
   91.75600     1.30322     0.09321 
   91.75700     1.30323     0.09320 
   91.75800     1.30324     0.09329 
   91.75900     1.30323     0.09329 
   91.76000     1.30324     0.09325 
   91.76100     1.30321     0.09316 
   91.76200     1.30322     0.09330 
   91.76300     1.30322     0.09322 
   91.76400     1.30320     0.09319 
   91.76500     1.30322     0.09324 
   91.76600     1.30322     0.09327 
   91.76700     1.30322     0.09323 
   91.76800     1.30320     0.09330 
   91.76900     1.30322     0.09317 
   91.77000     1.30321     0.09328 
   91.77100     1.30321     0.09325 
   91.77200     1.30320     0.09324 
   91.77300     1.30321     0.09332 
   91.77400     1.30321     0.09326 
   91.77500     1.30322     0.09330 
   91.77600     1.30324     0.09327 
   91.77700     1.30320     0.09330 
   91.77800     1.30320     0.09328 
   91.77900     1.30320     0.09328 
   91.78000     1.30321     0.09320 
   91.78100     1.30323     0.09338 
   91.78200     1.30321     0.09327 
   91.78300     1.30320     0.09330 
   91.78400     1.30322     0.09322 
   91.78500     1.30320     0.09333 
   91.78600     1.30322     0.09331 
   91.78700     1.30321     0.09327 
   91.78800     1.30320     0.09333 
   91.78900     1.30321     0.09328 
   91.79000     1.30323     0.09334 
   91.79100     1.30322     0.09322 
   91.79200     1.30320     0.09330 
   91.79300     1.30320     0.09327 
   91.79400     1.30320     0.09330 
   91.79500     1.30323     0.09330 
   91.79600     1.30320     0.09334 
   91.79700     1.30322     0.09321 
   91.79800     1.30321     0.09323 
   91.79900     1.30320     0.09332 
   91.80000     1.30321     0.09334 
   91.80100     1.30320     0.09330 
   91.80200     1.30321     0.09326 
   91.80300     1.30322     0.09330 
   91.80400     1.30321     0.09323 
   91.80500     1.30321     0.09341 
   91.80600     1.30317     0.09330 
   91.80700     1.30321     0.09332 
   91.80800     1.30321     0.09317 
   91.80900     1.30320     0.09340 
   91.81000     1.30321     0.09330 
   91.81100     1.30322     0.09339 
   91.81200     1.30322     0.09329 
   91.81300     1.30321     0.09332 
   91.81400     1.30324     0.09328 
   91.81500     1.30323     0.09324 
   91.81600     1.30316     0.09336 
   91.81700     1.30322     0.09324 
   91.81800     1.30320     0.09328 
   91.81900     1.30320     0.09330 
   91.82000     1.30320     0.09336 
   91.82100     1.30320     0.09313 
   91.82200     1.30319     0.09336 
   91.82300     1.30322     0.09326 
   91.82400     1.30320     0.09329 
   91.82500     1.30322     0.09328 
   91.82600     1.30320     0.09330 
   91.82700     1.30321     0.09329 
   91.82800     1.30320     0.09330 
   91.82900     1.30322     0.09326 
   91.83000     1.30319     0.09327 
   91.83100     1.30321     0.09332 
   91.83200     1.30320     0.09320 
   91.83300     1.30322     0.09339 
   91.83400     1.30320     0.09328 
   91.83500     1.30320     0.09335 
   91.83600     1.30321     0.09321 
   91.83700     1.30321     0.09330 
   91.83800     1.30321     0.09330 
   91.83900     1.30322     0.09335 
   91.84000     1.30320     0.09331 
   91.84100     1.30322     0.09330 
   91.84200     1.30321     0.09337 
   91.84300     1.30322     0.09337 
   91.84400     1.30322     0.09332 
   91.84500     1.30320     0.09329 
   91.84600     1.30323     0.09335 
   91.84700     1.30323     0.09332 
   91.84800     1.30320     0.09330 
   91.84900     1.30320     0.09326 
   91.85000     1.30320     0.09330 
   91.85100     1.30322     0.09324 
   91.85200     1.30320     0.09319 
   91.85300     1.30320     0.09319 
   91.85400     1.30320     0.09326 
   91.85500     1.30324     0.09325 
   91.85600     1.30322     0.09328 
   91.85700     1.30321     0.09324 
   91.85800     1.30320     0.09329 
   91.85900     1.30325     0.09330 
   91.86000     1.30320     0.09327 
   91.86100     1.30321     0.09332 
   91.86200     1.30321     0.09320 
   91.86300     1.30321     0.09333 
   91.86400     1.30320     0.09319 
   91.86500     1.30321     0.09330 
   91.86600     1.30325     0.09321 
   91.86700     1.30319     0.09327 
   91.86800     1.30321     0.09326 
   91.86900     1.30324     0.09329 
   91.87000     1.30320     0.09328 
   91.87100     1.30322     0.09320 
   91.87200     1.30320     0.09328 
   91.87300     1.30322     0.09327 
   91.87400     1.30322     0.09324 
   91.87500     1.30322     0.09322 
   91.87600     1.30324     0.09326 
   91.87700     1.30321     0.09326 
   91.87800     1.30320     0.09325 
   91.87900     1.30324     0.09321 
   91.88000     1.30322     0.09333 
   91.88100     1.30323     0.09318 
   91.88200     1.30320     0.09325 
   91.88300     1.30321     0.09331 
   91.88400     1.30320     0.09323 
   91.88500     1.30320     0.09326 
   91.88600     1.30322     0.09326 
   91.88700     1.30320     0.09328 
   91.88800     1.30320     0.09324 
   91.88900     1.30320     0.09330 
   91.89000     1.30325     0.09329 
   91.89100     1.30324     0.09326 
   91.89200     1.30322     0.09337 
   91.89300     1.30322     0.09319 
   91.89400     1.30321     0.09330 
   91.89500     1.30320     0.09329 
   91.89600     1.30321     0.09332 
   91.89700     1.30321     0.09321 
   91.89800     1.30321     0.09332 
   91.89900     1.30321     0.09332 
   91.90000     1.30321     0.09323 
   91.90100     1.30321     0.09327 
   91.90200     1.30321     0.09323 
   91.90300     1.30320     0.09328 
   91.90400     1.30324     0.09330 
   91.90500     1.30321     0.09333 
   91.90600     1.30323     0.09318 
   91.90700     1.30321     0.09324 
   91.90800     1.30320     0.09322 
   91.90900     1.30320     0.09328 
   91.91000     1.30323     0.09330 
   91.91100     1.30320     0.09326 
   91.91200     1.30321     0.09333 
   91.91300     1.30323     0.09322 
   91.91400     1.30323     0.09330 
   91.91500     1.30321     0.09335 
   91.91600     1.30324     0.09331 
   91.91700     1.30321     0.09328 
   91.91800     1.30324     0.09331 
   91.91900     1.30320     0.09330 
   91.92000     1.30323     0.09320 
   91.92100     1.30320     0.09333 
   91.92200     1.30322     0.09324 
   91.92300     1.30323     0.09331 
   91.92400     1.30320     0.09330 
   91.92500     1.30325     0.09335 
   91.92600     1.30320     0.09334 
   91.92700     1.30323     0.09343 
   91.92800     1.30321     0.09335 
   91.92900     1.30321     0.09335 
   91.93000     1.30320     0.09338 
   91.93100     1.30322     0.09330 
   91.93200     1.30320     0.09335 
   91.93300     1.30321     0.09327 
   91.93400     1.30322     0.09325 
   91.93500     1.30322     0.09322 
   91.93600     1.30322     0.09329 
   91.93700     1.30322     0.09329 
   91.93800     1.30321     0.09326 
   91.93900     1.30320     0.09324 
   91.94000     1.30320     0.09326 
   91.94100     1.30322     0.09321 
   91.94200     1.30321     0.09331 
   91.94300     1.30321     0.09315 
   91.94400     1.30322     0.09329 
   91.94500     1.30321     0.09325 
   91.94600     1.30321     0.09319 
   91.94700     1.30321     0.09323 
   91.94800     1.30320     0.09319 
   91.94900     1.30321     0.09327 
   91.95000     1.30321     0.09318 
   91.95100     1.30321     0.09329 
   91.95200     1.30322     0.09325 
   91.95300     1.30321     0.09328 
   91.95400     1.30322     0.09326 
   91.95500     1.30322     0.09327 
   91.95600     1.30324     0.09330 
   91.95700     1.30325     0.09316 
   91.95800     1.30321     0.09320 
   91.95900     1.30322     0.09327 
   91.96000     1.30325     0.09322 
   91.96100     1.30322     0.09327 
   91.96200     1.30323     0.09314 
   91.96300     1.30322     0.09328 
   91.96400     1.30321     0.09322 
   91.96500     1.30322     0.09324 
   91.96600     1.30321     0.09312 
   91.96700     1.30322     0.09335 
   91.96800     1.30322     0.09326 
   91.96900     1.30320     0.09318 
   91.97000     1.30321     0.09316 
   91.97100     1.30320     0.09324 
   91.97200     1.30322     0.09318 
   91.97300     1.30321     0.09318 
   91.97400     1.30322     0.09321 
   91.97500     1.30320     0.09317 
   91.97600     1.30320     0.09318 
   91.97700     1.30322     0.09311 
   91.97800     1.30321     0.09324 
   91.97900     1.30322     0.09315 
   91.98000     1.30324     0.09325 
   91.98100     1.30324     0.09324 
   91.98200     1.30320     0.09328 
   91.98300     1.30321     0.09324 
   91.98400     1.30321     0.09321 
   91.98500     1.30322     0.09323 
   91.98600     1.30321     0.09327 
   91.98700     1.30325     0.09319 
   91.98800     1.30325     0.09323 
   91.98900     1.30325     0.09319 
   91.99000     1.30322     0.09316 
   91.99100     1.30324     0.09324 
   91.99200     1.30320     0.09316 
   91.99300     1.30319     0.09317 
   91.99400     1.30324     0.09314 
   91.99500     1.30321     0.09326 
   91.99600     1.30322     0.09310 
   91.99700     1.30320     0.09319 
   91.99800     1.30320     0.09317 
   91.99900     1.30321     0.09327 
   92.00000     1.30323     0.09325 
   92.00100     1.30323     0.09318 
   92.00200     1.30325     0.09325 
   92.00300     1.30321     0.09321 
   92.00400     1.30321     0.09321 
   92.00500     1.30320     0.09322 
   92.00600     1.30322     0.09327 
   92.00700     1.30321     0.09322 
   92.00800     1.30322     0.09326 
   92.00900     1.30324     0.09318 
   92.01000     1.30322     0.09324 
   92.01100     1.30320     0.09325 
   92.01200     1.30325     0.09325 
   92.01300     1.30321     0.09324 
   92.01400     1.30320     0.09325 
   92.01500     1.30320     0.09328 
   92.01600     1.30320     0.09321 
   92.01700     1.30322     0.09316 
   92.01800     1.30322     0.09314 
   92.01900     1.30320     0.09325 
   92.02000     1.30321     0.09318 
   92.02100     1.30322     0.09318 
   92.02200     1.30321     0.09327 
   92.02300     1.30322     0.09323 
   92.02400     1.30320     0.09320 
   92.02500     1.30321     0.09325 
   92.02600     1.30321     0.09325 
   92.02700     1.30322     0.09323 
   92.02800     1.30324     0.09318 
   92.02900     1.30324     0.09329 
   92.03000     1.30322     0.09320 
   92.03100     1.30320     0.09310 
   92.03200     1.30322     0.09321 
   92.03300     1.30320     0.09310 
   92.03400     1.30323     0.09319 
   92.03500     1.30322     0.09324 
   92.03600     1.30321     0.09330 
   92.03700     1.30321     0.09320 
   92.03800     1.30324     0.09332 
   92.03900     1.30321     0.09324 
   92.04000     1.30321     0.09328 
   92.04100     1.30320     0.09321 
   92.04200     1.30322     0.09329 
   92.04300     1.30320     0.09322 
   92.04400     1.30321     0.09328 
   92.04500     1.30321     0.09315 
   92.04600     1.30320     0.09317 
   92.04700     1.30321     0.09325 
   92.04800     1.30320     0.09312 
   92.04900     1.30321     0.09325 
   92.05000     1.30320     0.09325 
   92.05100     1.30321     0.09324 
   92.05200     1.30320     0.09313 
   92.05300     1.30321     0.09323 
   92.05400     1.30323     0.09320 
   92.05500     1.30320     0.09328 
   92.05600     1.30322     0.09324 
   92.05700     1.30323     0.09322 
   92.05800     1.30321     0.09318 
   92.05900     1.30323     0.09321 
   92.06000     1.30321     0.09331 
   92.06100     1.30325     0.09328 
   92.06200     1.30321     0.09330 
   92.06300     1.30321     0.09323 
   92.06400     1.30320     0.09332 
   92.06500     1.30322     0.09324 
   92.06600     1.30322     0.09334 
   92.06700     1.30322     0.09330 
   92.06800     1.30322     0.09318 
   92.06900     1.30317     0.09336 
   92.07000     1.30321     0.09327 
   92.07100     1.30320     0.09330 
   92.07200     1.30322     0.09327 
   92.07300     1.30320     0.09326 
   92.07400     1.30324     0.09326 
   92.07500     1.30320     0.09323 
   92.07600     1.30322     0.09330 
   92.07700     1.30322     0.09314 
   92.07800     1.30322     0.09328 
   92.07900     1.30324     0.09316 
   92.08000     1.30324     0.09330 
   92.08100     1.30320     0.09315 
   92.08200     1.30321     0.09329 
   92.08300     1.30320     0.09314 
   92.08400     1.30324     0.09318 
   92.08500     1.30320     0.09316 
   92.08600     1.30322     0.09317 
   92.08700     1.30321     0.09321 
   92.08800     1.30320     0.09318 
   92.08900     1.30320     0.09318 
   92.09000     1.30322     0.09321 
   92.09100     1.30320     0.09318 
   92.09200     1.30320     0.09324 
   92.09300     1.30322     0.09316 
   92.09400     1.30322     0.09316 
   92.09500     1.30321     0.09328 
   92.09600     1.30321     0.09321 
   92.09700     1.30320     0.09330 
   92.09800     1.30321     0.09319 
   92.09900     1.30322     0.09322 
   92.10000     1.30320     0.09321 
   92.10100     1.30321     0.09324 
   92.10200     1.30324     0.09318 
   92.10300     1.30320     0.09328 
   92.10400     1.30322     0.09332 
   92.10500     1.30319     0.09317 
   92.10600     1.30320     0.09320 
   92.10700     1.30320     0.09314 
   92.10800     1.30320     0.09319 
   92.10900     1.30321     0.09310 
   92.11000     1.30320     0.09325 
   92.11100     1.30320     0.09310 
   92.11200     1.30320     0.09317 
   92.11300     1.30320     0.09321 
   92.11400     1.30320     0.09311 
   92.11500     1.30320     0.09318 
   92.11600     1.30320     0.09316 
   92.11700     1.30321     0.09322 
   92.11800     1.30322     0.09318 
   92.11900     1.30324     0.09323 
   92.12000     1.30322     0.09316 
   92.12100     1.30320     0.09327 
   92.12200     1.30324     0.09321 
   92.12300     1.30324     0.09321 
   92.12400     1.30321     0.09322 
   92.12500     1.30320     0.09321 
   92.12600     1.30321     0.09315 
   92.12700     1.30321     0.09330 
   92.12800     1.30321     0.09319 
   92.12900     1.30321     0.09319 
   92.13000     1.30319     0.09317 
   92.13100     1.30321     0.09317 
   92.13200     1.30321     0.09314 
   92.13300     1.30324     0.09319 
   92.13400     1.30321     0.09324 
   92.13500     1.30320     0.09317 
   92.13600     1.30321     0.09325 
   92.13700     1.30321     0.09316 
   92.13800     1.30321     0.09327 
   92.13900     1.30324     0.09316 
   92.14000     1.30320     0.09319 
   92.14100     1.30321     0.09320 
   92.14200     1.30321     0.09323 
   92.14300     1.30320     0.09321 
   92.14400     1.30321     0.09325 
   92.14500     1.30319     0.09322 
   92.14600     1.30321     0.09322 
   92.14700     1.30322     0.09325 
   92.14800     1.30321     0.09328 
   92.14900     1.30320     0.09327 
   92.15000     1.30320     0.09318 
   92.15100     1.30321     0.09322 
   92.15200     1.30322     0.09319 
   92.15300     1.30324     0.09325 
   92.15400     1.30322     0.09318 
   92.15500     1.30324     0.09330 
   92.15600     1.30320     0.09326 
   92.15700     1.30323     0.09327 
   92.15800     1.30320     0.09324 
   92.15900     1.30320     0.09323 
   92.16000     1.30324     0.09329 
   92.16100     1.30321     0.09325 
   92.16200     1.30325     0.09334 
   92.16300     1.30322     0.09324 
   92.16400     1.30321     0.09322 
   92.16500     1.30324     0.09321 
   92.16600     1.30322     0.09328 
   92.16700     1.30320     0.09320 
   92.16800     1.30322     0.09327 
   92.16900     1.30321     0.09322 
   92.17000     1.30322     0.09322 
   92.17100     1.30320     0.09321 
   92.17200     1.30324     0.09330 
   92.17300     1.30321     0.09315 
   92.17400     1.30320     0.09315 
   92.17500     1.30325     0.09330 
   92.17600     1.30320     0.09320 
   92.17700     1.30320     0.09330 
   92.17800     1.30321     0.09320 
   92.17900     1.30323     0.09333 
   92.18000     1.30320     0.09323 
   92.18100     1.30320     0.09328 
   92.18200     1.30322     0.09323 
   92.18300     1.30321     0.09320 
   92.18400     1.30320     0.09323 
   92.18500     1.30320     0.09326 
   92.18600     1.30322     0.09324 
   92.18700     1.30320     0.09320 
   92.18800     1.30321     0.09318 
   92.18900     1.30322     0.09314 
   92.19000     1.30320     0.09326 
   92.19100     1.30321     0.09308 
   92.19200     1.30320     0.09327 
   92.19300     1.30320     0.09317 
   92.19400     1.30320     0.09322 
   92.19500     1.30321     0.09317 
   92.19600     1.30321     0.09315 
   92.19700     1.30320     0.09316 
   92.19800     1.30323     0.09322 
   92.19900     1.30320     0.09312 
   92.20000     1.30320     0.09312 
   92.20100     1.30321     0.09323 
   92.20200     1.30322     0.09318 
   92.20300     1.30320     0.09325 
   92.20400     1.30320     0.09317 
   92.20500     1.30322     0.09329 
   92.20600     1.30322     0.09316 
   92.20700     1.30320     0.09322 
   92.20800     1.30320     0.09319 
   92.20900     1.30321     0.09332 
   92.21000     1.30321     0.09322 
   92.21100     1.30320     0.09326 
   92.21200     1.30320     0.09322 
   92.21300     1.30320     0.09320 
   92.21400     1.30322     0.09321 
   92.21500     1.30320     0.09321 
   92.21600     1.30321     0.09323 
   92.21700     1.30320     0.09315 
   92.21800     1.30321     0.09324 
   92.21900     1.30321     0.09314 
   92.22000     1.30324     0.09324 
   92.22100     1.30324     0.09315 
   92.22200     1.30320     0.09330 
   92.22300     1.30321     0.09329 
   92.22400     1.30320     0.09325 
   92.22500     1.30321     0.09325 
   92.22600     1.30321     0.09326 
   92.22700     1.30321     0.09330 
   92.22800     1.30321     0.09315 
   92.22900     1.30323     0.09322 
   92.23000     1.30323     0.09320 
   92.23100     1.30321     0.09324 
   92.23200     1.30322     0.09322 
   92.23300     1.30323     0.09327 
